date,product_id,product_name,product_category,store_id,city,region,supplier_id,units_sold,demand,opening_inventory,closing_inventory,unit_cost,selling_price,supplier_lead_time_days,supplier_reliability,reorder_point,reorder_quantity,promotion_flag,holiday_flag,weather_index,stockout_flag,supplier_delay_flag,returned_units,holding_cost,revenue,lost_sales_value
2024-10-24,P-006,Lubricant Pack,Consumables,S-03,Lagos,Africa,SUP-04,30,30,621,592,18.0,36.0,8,0.93,237,0,0,0,1.6013904532089156,0,0,1,8.52,1080.0,0.0
2024-10-24,P-006,Lubricant Pack,Consumables,S-04,Accra,Africa,SUP-01,33,33,610,577,18.0,36.0,8,0.96,302,0,1,0,0.11852618193557757,0,0,0,8.31,1188.0,0.0
2024-10-24,P-006,Lubricant Pack,Consumables,S-05,Berlin,Europe,SUP-02,49,49,778,729,18.0,36.0,13,0.9,427,0,0,0,0.7757503959236604,0,0,0,10.5,1764.0,0.0
2024-10-24,P-006,Lubricant Pack,Consumables,S-06,Paris,Europe,SUP-03,38,38,1213,1175,18.0,36.0,23,0.86,1006,0,1,0,1.2517487721466616,0,1,0,16.92,1368.0,0.0
2024-10-25,P-001,Smart Sensor,Electronics,S-01,Toronto,North America,SUP-01,21,21,289,771,85.0,145.0,13,0.96,364,503,0,0,1.1144499092945093,0,0,0,52.43,3045.0,0.0
2024-10-25,P-001,Smart Sensor,Electronics,S-02,London,North America,SUP-02,20,20,530,510,85.0,145.0,12,0.9,318,0,0,0,-0.9487177607177525,0,0,0,34.68,2900.0,0.0
2024-10-25,P-001,Smart Sensor,Electronics,S-03,Lagos,Africa,SUP-03,18,18,709,691,85.0,145.0,20,0.86,384,0,0,0,-1.777314629407386,0,0,0,46.99,2610.0,0.0
2024-10-25,P-001,Smart Sensor,Electronics,S-04,Accra,Africa,SUP-04,26,26,639,613,85.0,145.0,7,0.93,198,0,1,0,0.01061074852077335,0,0,0,41.68,3770.0,0.0
2024-10-25,P-001,Smart Sensor,Electronics,S-05,Berlin,Europe,SUP-01,21,21,328,307,85.0,145.0,5,0.96,126,0,0,0,0.2040840426769259,0,0,0,20.88,3045.0,0.0
2024-10-25,P-001,Smart Sensor,Electronics,S-06,Paris,Europe,SUP-02,19,19,408,664,85.0,145.0,17,0.9,408,275,0,0,0.5927958430586712,0,0,0,45.15,2755.0,0.0
2024-10-25,P-002,Industrial Pump,Machinery,S-01,Toronto,North America,SUP-02,8,8,279,271,420.0,690.0,14,0.9,130,0,0,0,0.6361245059979549,0,0,0,91.06,5520.0,0.0
2024-10-25,P-002,Industrial Pump,Machinery,S-02,London,North America,SUP-03,8,8,252,244,420.0,690.0,23,0.86,197,0,0,0,-1.089138029282259,0,0,0,81.98,5520.0,0.0
2024-10-25,P-002,Industrial Pump,Machinery,S-03,Lagos,Africa,SUP-04,4,4,192,188,420.0,690.0,14,0.93,126,0,1,0,-1.005514322846777,0,0,0,63.17,2760.0,0.0
2024-10-25,P-002,Industrial Pump,Machinery,S-04,Accra,Africa,SUP-01,0,0,126,126,420.0,690.0,8,0.96,57,0,0,0,-0.7922835884877932,0,0,0,42.34,0.0,0.0
2024-10-25,P-002,Industrial Pump,Machinery,S-05,Berlin,Europe,SUP-02,6,6,127,197,420.0,690.0,16,0.9,122,76,0,0,-1.6137052952583923,0,0,0,66.19,4140.0,0.0
2024-10-25,P-002,Industrial Pump,Machinery,S-06,Paris,Europe,SUP-03,11,11,263,252,420.0,690.0,22,0.86,169,0,0,0,-0.7540498082522669,0,0,0,84.67,7590.0,0.0
2024-10-25,P-003,Safety Gloves,Safety,S-01,Toronto,North America,SUP-03,45,45,1579,1534,8.0,16.0,21,0.86,964,0,0,0,-1.248062740294112,0,0,0,9.82,720.0,0.0
2024-10-25,P-003,Safety Gloves,Safety,S-02,London,North America,SUP-04,49,49,1904,1855,8.0,16.0,9,0.93,427,0,0,0,-1.011500289869155,0,0,0,11.87,784.0,0.0
2024-10-25,P-003,Safety Gloves,Safety,S-03,Lagos,Africa,SUP-01,32,32,603,571,8.0,16.0,15,0.96,557,0,0,0,0.7068121755804029,0,1,0,3.65,512.0,0.0
2024-10-25,P-003,Safety Gloves,Safety,S-04,Accra,Africa,SUP-02,30,30,700,671,8.0,16.0,17,0.9,617,0,0,0,0.08890295118813632,0,0,1,4.29,480.0,0.0
2024-10-25,P-003,Safety Gloves,Safety,S-05,Berlin,Europe,SUP-03,44,44,1137,1093,8.0,16.0,20,0.86,822,0,0,0,-0.6411955255921093,0,0,0,7.0,704.0,0.0
2024-10-25,P-003,Safety Gloves,Safety,S-06,Paris,Europe,SUP-04,41,41,625,585,8.0,16.0,10,0.93,409,0,0,0,-1.5516086377388252,0,0,1,3.74,656.0,0.0
2024-10-25,P-004,Control Valve,Machinery,S-01,Toronto,North America,SUP-04,19,19,301,282,110.0,195.0,12,0.93,204,0,0,0,1.1518798296140864,0,0,0,24.82,3705.0,0.0
2024-10-25,P-004,Control Valve,Machinery,S-02,London,North America,SUP-01,14,14,268,254,110.0,195.0,6,0.96,100,0,0,0,-0.9636616879907048,0,0,0,22.35,2730.0,0.0
2024-10-25,P-004,Control Valve,Machinery,S-03,Lagos,Africa,SUP-02,8,8,294,286,110.0,195.0,15,0.9,186,0,0,0,-0.04961972136892429,0,0,0,25.17,1560.0,0.0
2024-10-25,P-004,Control Valve,Machinery,S-04,Accra,Africa,SUP-03,9,9,446,438,110.0,195.0,21,0.86,257,0,0,0,0.14663619009781156,0,0,1,38.54,1755.0,0.0
2024-10-25,P-004,Control Valve,Machinery,S-05,Berlin,Europe,SUP-04,9,9,310,302,110.0,195.0,11,0.93,157,0,0,0,-0.6974221022962692,0,0,1,26.58,1755.0,0.0
2024-10-25,P-004,Control Valve,Machinery,S-06,Paris,Europe,SUP-01,17,17,254,237,110.0,195.0,8,0.96,125,0,0,0,1.6712860194119352,0,0,0,20.86,3315.0,0.0
2024-10-25,P-005,Data Logger,Electronics,S-01,Toronto,North America,SUP-01,9,9,127,118,125.0,220.0,4,0.96,67,0,0,0,0.5570521430658852,0,0,0,11.8,1980.0,0.0
2024-10-25,P-005,Data Logger,Electronics,S-02,London,North America,SUP-02,15,15,309,294,125.0,220.0,13,0.9,196,0,0,0,-0.30748643998580805,0,0,0,29.4,3300.0,0.0
2024-10-25,P-005,Data Logger,Electronics,S-03,Lagos,Africa,SUP-03,11,11,291,280,125.0,220.0,18,0.86,213,0,0,0,1.3667387520688432,0,0,0,28.0,2420.0,0.0
2024-10-25,P-005,Data Logger,Electronics,S-04,Accra,Africa,SUP-04,16,16,272,256,125.0,220.0,11,0.93,130,0,0,0,0.23535038519291315,0,0,0,25.6,3520.0,0.0
2024-10-25,P-005,Data Logger,Electronics,S-05,Berlin,Europe,SUP-01,9,9,216,207,125.0,220.0,7,0.96,100,0,0,0,0.9779568392426797,0,0,0,20.7,1980.0,0.0
2024-10-25,P-005,Data Logger,Electronics,S-06,Paris,Europe,SUP-02,13,13,288,275,125.0,220.0,14,0.9,185,0,0,0,-0.41392291864235586,0,0,0,27.5,2860.0,0.0
2024-10-25,P-006,Lubricant Pack,Consumables,S-01,Toronto,North America,SUP-02,49,49,994,948,18.0,36.0,16,0.9,572,0,0,0,-0.501894198760162,0,0,3,13.65,1764.0,0.0
2024-10-25,P-006,Lubricant Pack,Consumables,S-02,London,North America,SUP-03,33,33,825,792,18.0,36.0,18,0.86,677,0,0,0,1.403156166276264,0,0,0,11.4,1188.0,0.0
2024-10-25,P-006,Lubricant Pack,Consumables,S-03,Lagos,Africa,SUP-04,32,32,592,562,18.0,36.0,10,0.93,274,0,0,0,-0.7939326134946011,0,0,2,8.09,1152.0,0.0
2024-10-25,P-006,Lubricant Pack,Consumables,S-04,Accra,Africa,SUP-01,30,30,577,548,18.0,36.0,8,0.96,228,0,0,0,0.1604766891671103,0,0,1,7.89,1080.0,0.0
2024-10-25,P-006,Lubricant Pack,Consumables,S-05,Berlin,Europe,SUP-02,29,29,729,702,18.0,36.0,11,0.9,340,0,0,0,-1.5188099498881715,0,0,2,10.11,1044.0,0.0
2024-10-25,P-006,Lubricant Pack,Consumables,S-06,Paris,Europe,SUP-03,35,35,1175,1141,18.0,36.0,26,0.86,812,0,0,0,-0.1900801018297762,0,1,1,16.43,1260.0,0.0
2024-10-26,P-001,Smart Sensor,Electronics,S-01,Toronto,North America,SUP-01,23,23,771,748,85.0,145.0,6,0.96,159,0,0,0,-1.9990169529125363,0,0,0,50.86,3335.0,0.0
2024-10-26,P-001,Smart Sensor,Electronics,S-02,London,North America,SUP-02,34,34,510,476,85.0,145.0,14,0.9,400,0,0,0,1.997311172210767,0,0,0,32.37,4930.0,0.0
2024-10-26,P-001,Smart Sensor,Electronics,S-03,Lagos,Africa,SUP-03,17,17,691,674,85.0,145.0,24,0.86,491,0,0,0,0.62750739118658,0,0,0,45.83,2465.0,0.0
2024-10-26,P-001,Smart Sensor,Electronics,S-04,Accra,Africa,SUP-04,22,22,613,592,85.0,145.0,15,0.93,293,0,0,0,-1.5652415944773113,0,0,1,40.26,3190.0,0.0
2024-10-26,P-001,Smart Sensor,Electronics,S-05,Berlin,Europe,SUP-01,23,23,307,284,85.0,145.0,9,0.96,218,0,0,0,-0.01485668541314801,0,0,0,19.31,3335.0,0.0
2024-10-26,P-001,Smart Sensor,Electronics,S-06,Paris,Europe,SUP-02,23,23,664,641,85.0,145.0,15,0.9,358,0,0,0,0.1891433417414242,0,0,0,43.59,3335.0,0.0
2024-10-26,P-002,Industrial Pump,Machinery,S-01,Toronto,North America,SUP-02,14,14,271,257,420.0,690.0,16,0.9,145,0,0,0,0.15713318769651696,0,0,0,86.35,9660.0,0.0
2024-10-26,P-002,Industrial Pump,Machinery,S-02,London,North America,SUP-03,6,6,244,238,420.0,690.0,24,0.86,218,0,0,0,0.9777433451541545,0,0,0,79.97,4140.0,0.0
2024-10-26,P-002,Industrial Pump,Machinery,S-03,Lagos,Africa,SUP-04,6,6,188,182,420.0,690.0,8,0.93,58,0,0,0,-0.07695596267842059,0,0,0,61.15,4140.0,0.0
2024-10-26,P-002,Industrial Pump,Machinery,S-04,Accra,Africa,SUP-01,7,7,126,119,420.0,690.0,10,0.96,72,0,0,0,0.1942162479419443,0,0,0,39.98,4830.0,0.0
2024-10-26,P-002,Industrial Pump,Machinery,S-05,Berlin,Europe,SUP-02,7,7,197,190,420.0,690.0,14,0.9,110,0,0,0,-0.7970241716028696,0,0,0,63.84,4830.0,0.0
2024-10-26,P-002,Industrial Pump,Machinery,S-06,Paris,Europe,SUP-03,10,10,252,242,420.0,690.0,27,0.86,219,0,0,0,1.730431027666868,0,1,0,81.31,6900.0,0.0
2024-10-26,P-003,Safety Gloves,Safety,S-01,Toronto,North America,SUP-03,46,46,1534,1488,8.0,16.0,25,0.86,1159,0,0,0,-0.7847561593589677,0,0,0,9.52,736.0,0.0
2024-10-26,P-003,Safety Gloves,Safety,S-02,London,North America,SUP-04,39,39,1855,1817,8.0,16.0,11,0.93,560,0,0,0,1.6558913641119248,0,0,1,11.63,624.0,0.0
2024-10-26,P-003,Safety Gloves,Safety,S-03,Lagos,Africa,SUP-01,27,27,571,544,8.0,16.0,7,0.96,267,0,0,0,0.5832384756062086,0,0,0,3.48,432.0,0.0
2024-10-26,P-003,Safety Gloves,Safety,S-04,Accra,Africa,SUP-02,36,36,671,636,8.0,16.0,13,0.9,492,0,0,0,1.2449385765483874,0,0,1,4.07,576.0,0.0
2024-10-26,P-003,Safety Gloves,Safety,S-05,Berlin,Europe,SUP-03,49,49,1093,1045,8.0,16.0,24,0.86,1316,528,1,0,-0.632232690064819,0,0,1,6.69,784.0,0.0
2024-10-26,P-003,Safety Gloves,Safety,S-06,Paris,Europe,SUP-04,48,48,585,537,8.0,16.0,9,0.93,389,0,0,0,0.22894052895632247,0,0,0,3.44,768.0,0.0
2024-10-26,P-004,Control Valve,Machinery,S-01,Toronto,North America,SUP-04,16,16,282,455,110.0,195.0,19,0.93,316,189,0,0,1.090195056058536,0,1,0,40.04,3120.0,0.0
2024-10-26,P-004,Control Valve,Machinery,S-02,London,North America,SUP-01,12,12,254,242,110.0,195.0,8,0.96,135,0,0,0,-0.0032464751446234716,0,0,0,21.3,2340.0,0.0
2024-10-26,P-004,Control Valve,Machinery,S-03,Lagos,Africa,SUP-02,9,9,286,277,110.0,195.0,13,0.9,159,0,0,0,-0.8102197531748218,0,0,0,24.38,1755.0,0.0
2024-10-26,P-004,Control Valve,Machinery,S-04,Accra,Africa,SUP-03,11,11,438,427,110.0,195.0,30,0.86,350,0,0,0,-0.9535591586676299,0,1,0,37.58,2145.0,0.0
2024-10-26,P-004,Control Valve,Machinery,S-05,Berlin,Europe,SUP-04,19,19,302,283,110.0,195.0,13,0.93,183,0,0,0,-0.9640645599047949,0,0,0,24.9,3705.0,0.0
2024-10-26,P-004,Control Valve,Machinery,S-06,Paris,Europe,SUP-01,11,11,237,226,110.0,195.0,6,0.96,99,0,0,0,2.964607281875418,0,0,0,19.89,2145.0,0.0
2024-10-26,P-005,Data Logger,Electronics,S-01,Toronto,North America,SUP-01,17,17,118,101,125.0,220.0,2,0.96,33,0,0,0,-2.1598618942272605,0,0,0,10.1,3740.0,0.0
2024-10-26,P-005,Data Logger,Electronics,S-02,London,North America,SUP-02,16,16,294,279,125.0,220.0,14,0.9,217,0,0,0,0.7867091709068994,0,0,1,27.9,3520.0,0.0
2024-10-26,P-005,Data Logger,Electronics,S-03,Lagos,Africa,SUP-03,10,10,280,270,125.0,220.0,16,0.86,239,0,1,0,-0.7430190916408368,0,0,0,27.0,2200.0,0.0
2024-10-26,P-005,Data Logger,Electronics,S-04,Accra,Africa,SUP-04,10,10,256,246,125.0,220.0,10,0.93,153,0,1,0,-0.8291814956878463,0,0,0,24.6,2200.0,0.0
2024-10-26,P-005,Data Logger,Electronics,S-05,Berlin,Europe,SUP-01,19,19,207,188,125.0,220.0,6,0.96,86,0,0,0,0.5078164426127236,0,0,0,18.8,4180.0,0.0
2024-10-26,P-005,Data Logger,Electronics,S-06,Paris,Europe,SUP-02,18,18,275,257,125.0,220.0,15,0.9,198,0,0,0,-0.25953362927563556,0,0,0,25.7,3960.0,0.0
2024-10-26,P-006,Lubricant Pack,Consumables,S-01,Toronto,North America,SUP-02,45,45,948,905,18.0,36.0,18,0.9,630,0,0,0,-1.0893406821625555,0,0,2,13.03,1620.0,0.0
2024-10-26,P-006,Lubricant Pack,Consumables,S-02,London,North America,SUP-03,34,34,792,1031,18.0,36.0,29,0.86,1049,273,0,0,0.44686577008505335,0,1,0,14.85,1224.0,0.0
2024-10-26,P-006,Lubricant Pack,Consumables,S-03,Lagos,Africa,SUP-04,28,28,562,534,18.0,36.0,9,0.93,267,0,0,0,1.8701789995679263,0,0,0,7.69,1008.0,0.0
2024-10-26,P-006,Lubricant Pack,Consumables,S-04,Accra,Africa,SUP-01,30,30,548,518,18.0,36.0,5,0.96,192,0,1,0,-0.2388178408261063,0,0,0,7.46,1080.0,0.0
2024-10-26,P-006,Lubricant Pack,Consumables,S-05,Berlin,Europe,SUP-02,23,23,702,681,18.0,36.0,20,0.9,649,0,0,0,0.8321429010353468,0,0,2,9.81,828.0,0.0
2024-10-26,P-006,Lubricant Pack,Consumables,S-06,Paris,Europe,SUP-03,29,29,1141,1112,18.0,36.0,19,0.86,585,0,0,0,-1.034378220222896,0,0,0,16.01,1044.0,0.0
2024-10-27,P-001,Smart Sensor,Electronics,S-01,Toronto,North America,SUP-01,27,27,748,723,85.0,145.0,7,0.96,206,0,0,0,1.919093918821539,0,0,2,49.16,3915.0,0.0
2024-10-27,P-001,Smart Sensor,Electronics,S-02,London,North America,SUP-02,13,13,476,463,85.0,145.0,12,0.9,323,0,0,0,-0.42901677120376414,0,0,0,31.48,1885.0,0.0
2024-10-27,P-001,Smart Sensor,Electronics,S-03,Lagos,Africa,SUP-03,18,18,674,657,85.0,145.0,24,0.86,493,0,0,0,0.776139284815314,0,0,1,44.68,2610.0,0.0
2024-10-27,P-001,Smart Sensor,Electronics,S-04,Accra,Africa,SUP-04,20,20,592,572,85.0,145.0,8,0.93,164,0,0,0,-1.0390904294484349,0,0,0,38.9,2900.0,0.0
2024-10-27,P-001,Smart Sensor,Electronics,S-05,Berlin,Europe,SUP-01,23,23,284,261,85.0,145.0,7,0.96,169,0,0,0,-0.7457263419054062,0,0,0,17.75,3335.0,0.0
2024-10-27,P-001,Smart Sensor,Electronics,S-06,Paris,Europe,SUP-02,21,21,641,620,85.0,145.0,12,0.9,284,0,0,0,-0.4340097390155497,0,0,0,42.16,3045.0,0.0
2024-10-27,P-002,Industrial Pump,Machinery,S-01,Toronto,North America,SUP-02,10,10,257,247,420.0,690.0,14,0.9,131,0,0,0,0.8084603329880682,0,0,0,82.99,6900.0,0.0
2024-10-27,P-002,Industrial Pump,Machinery,S-02,London,North America,SUP-03,14,14,238,225,420.0,690.0,20,0.86,185,0,0,0,1.1766466975662189,0,0,1,75.6,9660.0,0.0
2024-10-27,P-002,Industrial Pump,Machinery,S-03,Lagos,Africa,SUP-04,5,5,182,177,420.0,690.0,11,0.93,78,0,0,0,-0.015832437333059484,0,0,0,59.47,3450.0,0.0
2024-10-27,P-002,Industrial Pump,Machinery,S-04,Accra,Africa,SUP-01,7,7,119,113,420.0,690.0,7,0.96,52,0,0,0,0.14691441558102988,0,0,1,37.97,4830.0,0.0
2024-10-27,P-002,Industrial Pump,Machinery,S-05,Berlin,Europe,SUP-02,11,11,190,278,420.0,690.0,19,0.9,198,99,1,0,-0.22560076876124965,0,0,0,93.41,7590.0,0.0
2024-10-27,P-002,Industrial Pump,Machinery,S-06,Paris,Europe,SUP-03,5,5,242,237,420.0,690.0,23,0.86,183,0,0,0,0.6207922125136452,0,0,0,79.63,3450.0,0.0
2024-10-27,P-003,Safety Gloves,Safety,S-01,Toronto,North America,SUP-03,62,62,1488,1807,8.0,16.0,28,0.86,1753,380,1,0,-0.48597938293236437,0,1,1,11.56,992.0,0.0
2024-10-27,P-003,Safety Gloves,Safety,S-02,London,North America,SUP-04,46,46,1817,1771,8.0,16.0,5,0.93,252,0,0,0,0.15345720926387268,0,0,0,11.33,736.0,0.0
2024-10-27,P-003,Safety Gloves,Safety,S-03,Lagos,Africa,SUP-01,28,28,544,516,8.0,16.0,13,0.96,497,0,0,0,1.561649086151802,0,1,0,3.3,448.0,0.0
2024-10-27,P-003,Safety Gloves,Safety,S-04,Accra,Africa,SUP-02,37,37,636,599,8.0,16.0,15,0.9,543,0,0,0,-0.19048197539819275,0,0,0,3.83,592.0,0.0
2024-10-27,P-003,Safety Gloves,Safety,S-05,Berlin,Europe,SUP-03,56,56,1045,992,8.0,16.0,24,0.86,1377,657,1,0,0.8861461269626769,0,0,3,6.35,896.0,0.0
2024-10-27,P-003,Safety Gloves,Safety,S-06,Paris,Europe,SUP-04,39,39,537,1124,8.0,16.0,14,0.93,562,625,0,0,-1.8142548214618184,0,1,1,7.19,624.0,0.0
2024-10-27,P-004,Control Valve,Machinery,S-01,Toronto,North America,SUP-04,13,13,455,442,110.0,195.0,9,0.93,145,0,0,0,-1.4197735590828218,0,0,0,38.9,2535.0,0.0
2024-10-27,P-004,Control Valve,Machinery,S-02,London,North America,SUP-01,11,11,242,231,110.0,195.0,2,0.96,37,0,0,0,-1.1437504605963982,0,0,0,20.33,2145.0,0.0
2024-10-27,P-004,Control Valve,Machinery,S-03,Lagos,Africa,SUP-02,7,7,277,270,110.0,195.0,18,0.9,220,0,0,0,-0.1783741751416404,0,0,0,23.76,1365.0,0.0
2024-10-27,P-004,Control Valve,Machinery,S-04,Accra,Africa,SUP-03,15,15,427,412,110.0,195.0,21,0.86,258,0,0,0,0.2788514089531906,0,0,0,36.26,2925.0,0.0
2024-10-27,P-004,Control Valve,Machinery,S-05,Berlin,Europe,SUP-04,14,14,283,269,110.0,195.0,9,0.93,129,0,0,0,-1.0158335140192616,0,0,0,23.67,2730.0,0.0
2024-10-27,P-004,Control Valve,Machinery,S-06,Paris,Europe,SUP-01,15,15,226,212,110.0,195.0,7,0.96,105,0,0,0,-0.04218245307084545,0,0,1,18.66,2925.0,0.0
2024-10-27,P-005,Data Logger,Electronics,S-01,Toronto,North America,SUP-01,13,13,101,434,125.0,220.0,9,0.96,149,345,0,0,2.1747903069007326,0,0,1,43.4,2860.0,0.0
2024-10-27,P-005,Data Logger,Electronics,S-02,London,North America,SUP-02,9,9,279,270,125.0,220.0,14,0.9,220,0,0,0,1.3286419593121672,0,0,0,27.0,1980.0,0.0
2024-10-27,P-005,Data Logger,Electronics,S-03,Lagos,Africa,SUP-03,7,7,270,263,125.0,220.0,19,0.86,210,0,0,0,-0.9611127864500663,0,0,0,26.3,1540.0,0.0
2024-10-27,P-005,Data Logger,Electronics,S-04,Accra,Africa,SUP-04,12,12,246,234,125.0,220.0,15,0.93,167,0,0,0,-1.219506012266254,0,0,0,23.4,2640.0,0.0
2024-10-27,P-005,Data Logger,Electronics,S-05,Berlin,Europe,SUP-01,10,10,188,178,125.0,220.0,6,0.96,86,0,0,0,0.6325101146787228,0,0,0,17.8,2200.0,0.0
2024-10-27,P-005,Data Logger,Electronics,S-06,Paris,Europe,SUP-02,16,16,257,241,125.0,220.0,15,0.9,198,0,0,0,-0.331247690189824,0,0,0,24.1,3520.0,0.0
2024-10-27,P-006,Lubricant Pack,Consumables,S-01,Toronto,North America,SUP-02,28,28,905,877,18.0,36.0,13,0.9,462,0,0,0,-0.9545750226457815,0,0,0,12.63,1008.0,0.0
2024-10-27,P-006,Lubricant Pack,Consumables,S-02,London,North America,SUP-03,39,39,1031,992,18.0,36.0,14,0.86,517,0,0,0,0.44560297527970566,0,0,0,14.28,1404.0,0.0
2024-10-27,P-006,Lubricant Pack,Consumables,S-03,Lagos,Africa,SUP-04,32,32,534,502,18.0,36.0,10,0.93,266,0,0,0,-1.8166892625724957,0,0,0,7.23,1152.0,0.0
2024-10-27,P-006,Lubricant Pack,Consumables,S-04,Accra,Africa,SUP-01,25,25,518,494,18.0,36.0,13,0.96,373,0,0,0,1.2037073411668617,0,0,1,7.11,900.0,0.0
2024-10-27,P-006,Lubricant Pack,Consumables,S-05,Berlin,Europe,SUP-02,42,42,681,641,18.0,36.0,16,0.9,519,0,0,0,0.5516191667224017,0,0,2,9.23,1512.0,0.0
2024-10-27,P-006,Lubricant Pack,Consumables,S-06,Paris,Europe,SUP-03,31,31,1112,1081,18.0,36.0,21,0.86,669,0,0,0,0.25593392234262896,0,0,0,15.57,1116.0,0.0
2024-10-28,P-001,Smart Sensor,Electronics,S-01,Toronto,North America,SUP-01,27,27,723,696,85.0,145.0,9,0.96,251,0,0,0,0.3666909088741625,0,0,0,47.33,3915.0,0.0
2024-10-28,P-001,Smart Sensor,Electronics,S-02,London,North America,SUP-02,22,22,463,441,85.0,145.0,13,0.9,347,0,0,0,-0.6246849940274182,0,0,0,29.99,3190.0,0.0
2024-10-28,P-001,Smart Sensor,Electronics,S-03,Lagos,Africa,SUP-03,15,15,657,642,85.0,145.0,19,0.86,393,0,0,0,0.6751155242419403,0,0,0,43.66,2175.0,0.0
2024-10-28,P-001,Smart Sensor,Electronics,S-04,Accra,Africa,SUP-04,23,23,572,549,85.0,145.0,15,0.93,303,0,0,0,-0.4694864995940595,0,0,0,37.33,3335.0,0.0
2024-10-28,P-001,Smart Sensor,Electronics,S-05,Berlin,Europe,SUP-01,15,15,261,246,85.0,145.0,2,0.96,53,0,0,0,-0.6132783046932098,0,0,0,16.73,2175.0,0.0
2024-10-28,P-001,Smart Sensor,Electronics,S-06,Paris,Europe,SUP-02,24,24,620,596,85.0,145.0,15,0.9,351,0,0,0,-0.5513783272302191,0,0,0,40.53,3480.0,0.0
2024-10-28,P-002,Industrial Pump,Machinery,S-01,Toronto,North America,SUP-02,7,7,247,241,420.0,690.0,12,0.9,109,0,0,0,-0.4444776414488092,0,0,1,80.98,4830.0,0.0
2024-10-28,P-002,Industrial Pump,Machinery,S-02,London,North America,SUP-03,7,7,225,218,420.0,690.0,23,0.86,206,0,0,0,0.30397683129223557,0,0,0,73.25,4830.0,0.0
2024-10-28,P-002,Industrial Pump,Machinery,S-03,Lagos,Africa,SUP-04,4,4,177,173,420.0,690.0,9,0.93,68,0,0,0,1.8145408340705897,0,0,0,58.13,2760.0,0.0
2024-10-28,P-002,Industrial Pump,Machinery,S-04,Accra,Africa,SUP-01,5,5,113,108,420.0,690.0,15,0.96,106,0,0,0,0.7504590156941963,0,0,0,36.29,3450.0,0.0
2024-10-28,P-002,Industrial Pump,Machinery,S-05,Berlin,Europe,SUP-02,6,6,278,272,420.0,690.0,16,0.9,122,0,0,0,-1.597012242679415,0,0,0,91.39,4140.0,0.0
2024-10-28,P-002,Industrial Pump,Machinery,S-06,Paris,Europe,SUP-03,8,8,237,229,420.0,690.0,26,0.86,204,0,0,0,0.31301879076244216,0,1,0,76.94,5520.0,0.0
2024-10-28,P-003,Safety Gloves,Safety,S-01,Toronto,North America,SUP-03,40,40,1807,1767,8.0,16.0,21,0.86,927,0,0,0,-2.5286092497626833,0,0,0,11.31,640.0,0.0
2024-10-28,P-003,Safety Gloves,Safety,S-02,London,North America,SUP-04,48,48,1771,1723,8.0,16.0,9,0.93,456,0,0,0,1.211351287250919,0,0,0,11.03,768.0,0.0
2024-10-28,P-003,Safety Gloves,Safety,S-03,Lagos,Africa,SUP-01,50,50,516,466,8.0,16.0,3,0.96,154,0,1,0,-0.45389437450795184,0,0,0,2.98,800.0,0.0
2024-10-28,P-003,Safety Gloves,Safety,S-04,Accra,Africa,SUP-02,37,37,599,1008,8.0,16.0,20,0.9,715,446,0,0,-0.3322242187582343,0,1,0,6.45,592.0,0.0
2024-10-28,P-003,Safety Gloves,Safety,S-05,Berlin,Europe,SUP-03,35,35,992,958,8.0,16.0,22,0.86,910,0,0,0,-0.3527247214335185,0,0,1,6.13,560.0,0.0
2024-10-28,P-003,Safety Gloves,Safety,S-06,Paris,Europe,SUP-04,56,56,1124,1069,8.0,16.0,10,0.93,583,0,1,0,0.6400909205736871,0,0,1,6.84,896.0,0.0
2024-10-28,P-004,Control Valve,Machinery,S-01,Toronto,North America,SUP-04,17,17,442,425,110.0,195.0,12,0.93,187,0,0,0,-1.8810987916214346,0,0,0,37.4,3315.0,0.0
2024-10-28,P-004,Control Valve,Machinery,S-02,London,North America,SUP-01,14,14,231,217,110.0,195.0,8,0.96,133,0,0,0,-0.6512293190030294,0,0,0,19.1,2730.0,0.0
2024-10-28,P-004,Control Valve,Machinery,S-03,Lagos,Africa,SUP-02,14,14,270,256,110.0,195.0,10,0.9,122,0,0,0,-1.5255051353467326,0,0,0,22.53,2730.0,0.0
2024-10-28,P-004,Control Valve,Machinery,S-04,Accra,Africa,SUP-03,12,12,412,400,110.0,195.0,26,0.86,317,0,0,0,0.2352454948074095,0,0,0,35.2,2340.0,0.0
2024-10-28,P-004,Control Valve,Machinery,S-05,Berlin,Europe,SUP-04,11,11,269,258,110.0,195.0,11,0.93,167,0,0,0,1.403065551970144,0,0,0,22.7,2145.0,0.0
2024-10-28,P-004,Control Valve,Machinery,S-06,Paris,Europe,SUP-01,15,15,212,197,110.0,195.0,8,0.96,122,0,0,0,0.8555910827415134,0,0,0,17.34,2925.0,0.0
2024-10-28,P-005,Data Logger,Electronics,S-01,Toronto,North America,SUP-01,10,10,434,426,125.0,220.0,7,0.96,112,0,0,0,0.4313991730291424,0,0,2,42.6,2200.0,0.0
2024-10-28,P-005,Data Logger,Electronics,S-02,London,North America,SUP-02,16,16,270,255,125.0,220.0,14,0.9,221,0,0,0,1.3351640885593652,0,0,1,25.5,3520.0,0.0
